run_tag,component,status,metric,rtl_value,tlm_value,compared,mismatches,threshold,discrepancy,notes
component_b000_rho0750_f0261_seed7101,page_allocator_state_trace,PASS,rtl_wait_samples,1240693,231,1240693,0,0.01,0.99981381,"frame_wait=5 active_wait=0 ingress_busy=49436 future_only=791325 top_states=[(20, 186960), (21, 186960), (0, 47577), (2, 46994), (3, 46994)]"
component_b000_rho0750_f0261_seed7101,frame_table_header_ledger,DEBUG,wr_hdr,192,231,1,39,0.01,0.203125,rtl_rd_hdr=192 rtl_drop_hdr=0
component_b000_rho0750_f0261_seed7101,frame_table_subheader_ledger,DEBUG,wr_shd,19206,20096,1,890,0.01,0.046339686,rtl_rd_shd=19206 rtl_drop_shd=0
component_b000_rho0750_f0261_seed7101,frame_table_hit_ledger,PASS,rd_plus_drop_hit,58090,58430,1,0,0.01,0.0058529867,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=58430
component_b000_rho0750_f0261_seed7101,transaction_bucket_order,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,58090,58430,58090,27998,0.01,0.0058529867,missing_bucket=14169 extra_bucket=13829 bucket_order_violations=0
component_b000_rho0750_f0261_seed7101,transaction_word_identity,DEBUG,OPQ_TXN_deliver_word_identity,58090,58430,58090,28262,0.01,0.0058529867,missing_word=14301 extra_word=13961
component_b000_rho0750_f0261_seed7101,collective_loss,DEBUG,dropped_hits,39339,42167,100597,2828,0.01,0.071887948,rtl_expected=100597 rtl_uvm_clean=0 tlm_pre=36870 tlm_post=5297 tlm_ft=0
component_b000_rho0750_f0261_seed7101,ticket_drop_control_forced_ingress,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,35578,36895,860,8737,0.01,0.037017258,exact_pre_post key_count=860 hit_delta_sum=8737 rtl_aggregate_only_pre=3744 rtl_aggregate_only_post=0
component_b000_rho0750_f0261_seed7101,page_allocator_handle_fifo_forced_ingress,DEBUG,handle_accept_hits_by_lane_timestamp,58090,63702,36189,7942,0.01,0.096608711,rtl_handles=41058 rtl_accept_trace=1 tlm_handle_events=45112
component_b000_rho0750_f0261_seed7101,block_mover_credit_return_forced_ingress,DEBUG,mover_done_credit_return_hits,58090,63702,24,4054,0.01,0.096608711,rtl_return_events=41058 tlm_return_events=45112
component_b000_rho0750_f0261_seed7101,page_allocator_lane_action_load_forced_ingress,DEBUG,load_hits,58090,63702,187930,5612,0.01,0.096608711,"rtl_action_counts={0: 87632, 1: 1010, 2: 85888, 3: 13400}"
component_b000_rho0750_f0261_seed7101,page_allocator_lane_action_late_drop_forced_ingress,DEBUG,late_drop_hits,6844,4371,187930,2473,0.01,0.3613384,"rtl_action_counts={0: 87632, 1: 1010, 2: 85888, 3: 13400}"
component_b000_rho0750_f0261_seed7101,page_allocator_ticket_visibility_net_forced_ingress,PASS,ingress_accept_minus_predrop_hits,68073,68073,107666,0,0.01,0,rtl_ingress_accept=95042 tlm_ingress_accept=68073 rtl_pa_action_extra=29 tlm_pa_action_extra=0
component_b000_rho0750_f0261_seed7101,page_allocator_ticket_visibility_unconsumed_forced_ingress,DEBUG,net_ingress_not_seen_as_pa_load_or_late,3168,0,61748,3168,0.01,1,rtl_pa_ticket_seen=0 rtl_pa_ticket_curr_seen=0 rtl_pa_ticket_future_only=0 rtl_pa_ticket_never_seen=3168 rtl_keys=8455 tlm_keys=59481
component_b000_rho0750_f0261_seed7101,page_allocator_ticket_visibility_rtl_local_trace_forced_ingress,PASS,pa_ticket_debug_samples,187930,-,187930,0,0.01,-,"f171/l3/shd27:hits=6,ticket={};f194/l0/shd79:hits=5,ticket={};f194/l3/shd48:hits=5,ticket={}"
component_b000_rho0750_f0261_seed7101,frame_table_header_ledger_forced_ingress,DEBUG,wr_hdr,192,237,1,45,0.01,0.234375,rtl_rd_hdr=192 rtl_drop_hdr=0
component_b000_rho0750_f0261_seed7101,frame_table_subheader_ledger_forced_ingress,DEBUG,wr_shd,19206,21607,1,2401,0.01,0.12501302,rtl_rd_shd=19206 rtl_drop_shd=0
component_b000_rho0750_f0261_seed7101,frame_table_hit_ledger_forced_ingress,DEBUG,rd_plus_drop_hit,58090,63702,1,5612,0.01,0.096608711,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=63702
component_b000_rho0750_f0261_seed7101,transaction_bucket_order_forced_ingress,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,58090,63702,58090,8110,0.01,0.096608711,missing_bucket=6861 extra_bucket=1249 bucket_order_violations=0
component_b000_rho0750_f0261_seed7101,transaction_word_identity_forced_ingress,DEBUG,OPQ_TXN_deliver_word_identity,58090,63702,58090,8110,0.01,0.096608711,missing_word=6861 extra_word=1249
component_b000_rho0750_f0261_seed7101,collective_loss_forced_ingress,DEBUG,dropped_hits,39339,36895,100597,2444,0.01,0.062126643,forced_ingress_decisions rtl_expected=100597 rtl_uvm_clean=0 tlm_pre=32524 tlm_post=4371 tlm_ft=0
